,rab3,shaw,cg76
0,1.6472372232037897,1.9183601694802754,1.5054152069799775
1,-0.43086471870240417,-5.0491340640217715,-5.471483661059707
2,0.9612967107528003,-0.3814724174830857,-0.7975216645731189
3,4.148371569544411,10.30420437852672,9.902578521207223
4,6.65921514528287,18.72260185095119,18.332339038790753
5,2.6187480217619297,5.1756574898079615,4.767109185539656
6,1.5353279495608232,1.543148923554803,1.129697505717181
7,3.6745463098903377,8.715555285932584,8.31178509040144
8,5.469040596502272,14.732165126810836,14.33651607423477
9,3.316045941859688,7.513569379182175,7.108176758458616
10,4.874697795060555,12.73944284583843,12.341104042232876
11,2.602945867218526,5.122675767189928,4.714055948870566
12,4.964021396164844,13.038928478886296,12.64099391715504
13,1.242647547544202,0.5618452770939811,0.14706930815432329
14,3.441302545975271,7.933531773367167,7.528706012508069
15,2.084816082871897,3.3854817384266633,2.9745170778420666
16,3.9330733497515165,9.58234898027125,9.179748771774408
17,3.998502650700873,9.801721412332196,9.399417309936336
18,2.8469551087205724,5.940793949364965,5.533278416496601
19,2.1549163121180728,3.620514935398642,3.209867519615068
20,3.582139573201922,8.405732465391509,8.001544074982693
21,4.204965608910705,10.493953800816149,10.092584064838208
22,1.7232207278187104,2.173118908486174,1.760517816071065
23,3.3125579443879514,7.501874764119891,7.096466358154601
24,3.017267555968001,6.51182031249012,6.105075543697981
25,3.1245961352552234,6.871673331340433,6.465414287547297
26,0.9028235065404726,-0.5775223344520637,-0.993836207210729
27,0.5870954182118228,-1.6361006411383316,-2.0538433693463487
28,2.242539637672163,3.9142998567285443,3.5040489880715535
29,2.625874203505825,5.1995502686973705,4.791034214596202
30,1.4504934623412415,1.2587144650785418,0.8448791212494194
31,6.579049360556226,18.45382069467411,18.063195085149125
32,2.192462471241406,3.746400312774312,3.3359228154618807
33,1.6227555354482979,1.8362775657239259,1.4232218091756752
34,2.7198165923199014,5.514521848841823,5.106430939348138
35,2.474982893416673,4.693639412386109,4.284440486286381
36,3.1707556555114946,7.026437727023453,6.620387582230735
37,6.027983650352058,16.606198554151867,16.213079047909787
38,1.5507841060846226,1.5949705783446981,1.181589108713431
39,2.852516408008569,5.9594399647209215,5.551949600005426
40,2.986807909651414,6.409694711341559,6.002812094720124
41,1.032368709671131,-0.1431810552351327,-0.5589086596943564
42,4.593269946542353,11.79586694508218,11.396254514802852
43,1.3416068232714615,0.8936375578657092,0.4793094378999426
44,3.993507021686581,9.78497198553653,9.382645274978774
45,3.8473431727189933,9.29491143831724,8.89192325030525
46,0.4137761177771888,-2.2172084308867044,-2.6357355309515755
47,1.9027040347538633,2.774893480205923,2.3631046554054556
48,4.7548927076117025,12.3377583860383,11.93887739389017
49,1.7032975564825017,2.1063201732562944,1.693628916763348
50,1.664727391557999,1.977001492455591,1.5641356832624804
51,2.6891135609890755,5.411580222430345,5.003350363646898
52,3.8864916118041943,9.42616896619703,9.023357947916182
53,4.113870640471957,10.18852909835146,9.78674710401934
54,2.743546049861033,5.5940823628127205,5.186098843082473
55,1.6781967059212075,2.0221616303017527,1.6093567776846909
56,0.24674966191090064,-2.7772174682793356,-3.1965004613751793
57,1.8943739077874575,2.7469640940519726,2.335137570523548
58,3.105196774520299,6.8066308368753905,6.40028399955571
59,3.2858716582242407,7.412400546705592,7.006871369586851
60,0.31455564353760423,-2.549876462309414,-2.9688525934251944
61,4.275037750137127,10.728892823815357,10.32784020552361
62,1.138267860966199,0.2118793540267594,-0.20336899443655265
63,2.3189723789843617,4.170564803892292,3.7606598383809757
64,1.3136421576281538,0.7998771687902656,0.3854224922513876
65,3.898095314166732,9.465074049565661,9.062315544868387
66,3.5072358426650743,8.154594010603049,7.750066636722346
67,2.066503246461755,3.324082160516799,2.9130346235678095
68,1.578354263142566,1.6874082525724428,1.2741515541307171
69,1.9095973438058051,2.7980054797188525,2.38624785119951
70,1.0282839263557224,-0.1568765836504129,-0.5726226741585991
71,2.7904230410720254,5.751252306865981,5.343480933114563
72,3.611463426029426,8.50404995952375,8.099994276810133
73,4.259598924616507,10.677129276696858,10.276006788631756
74,1.306785759220732,0.77688892389094,0.36240321811332943
75,3.3792823098851166,7.725589309812032,7.320482870877148
76,2.319770181690454,4.173239689874576,3.7633383348901317
77,2.6913556900029176,5.419097669317654,5.010877957487807
78,5.2668217115711755,14.054162336740623,13.657598124676456
79,1.5319533572682664,1.5318345352350293,1.1183678453808699
80,1.4203863836299846,1.1577709583726805,0.7437993622902084
81,2.3168442239972142,4.163429490988762,3.753514894323417
82,-0.4840777812178787,-5.227547691739894,-5.650138109208961
83,2.68438823229355,5.395737062971518,4.98748581929422
84,5.080161105921951,13.428323600316572,13.030914639136254
85,2.7971812537263308,5.77391135296379,5.366170564102767
86,3.785115639561404,9.086273945758641,8.683004141529604
87,0.9024042370216601,-0.5789280681630526,-0.9952438383630886
88,3.58893442022296,8.428514339794297,8.024356700067964
89,4.7277092744348455,12.246617325974183,11.847613312789711
90,4.355679830024965,10.99927091031127,10.598583244900036
91,3.883545619785684,9.416291595897249,9.013467245268384
92,5.536339928452267,14.957807429444921,14.5624629459609
93,4.147652308170793,10.30179282721061,9.900163714810029
94,3.8234342832621606,9.214749322079978,8.8116529322695
95,-0.08482463472387347,-3.8889252017609595,-4.309708763726427
96,1.5225171739380223,1.5001967451854041,1.0866873510471746
97,2.32768044304837,4.199761343738313,3.789895787342797
98,0.5741147302488254,-1.679622504385371,-2.09742397784735
99,2.6949455164940934,5.431133698384501,5.022930232632641
100,3.3828080681870722,7.73741053000451,7.332320047201327
101,-0.2875088264944847,-4.568488080225126,-4.990188907466044
102,3.0995226692784295,6.787606603869484,6.381234087883598
103,3.493196635743536,8.107523127651511,7.702932218095476
104,2.3274473655771724,4.1989798777747005,3.7891132665664196
105,3.2496696065870383,7.291021714928061,6.885328702215747
106,1.81098076000336,2.4673621820464815,2.0551582554359293
107,1.8681724985441663,2.659115579919496,2.2471704795910927
108,4.561835609351184,11.690473384402145,11.290718695243559
109,-1.1401753118588145,-7.427322240414128,-7.852881885413527
110,1.8724350605498734,2.673407167639907,2.261481357913687
111,1.911985044441387,2.806011001524233,2.3942641787557584
112,3.3168397489044543,7.516230868445653,7.110841840166242
113,0.8402621775428405,-0.7872789831713214,-1.2038759827696994
114,5.605754601194072,15.190542081338554,14.795511740108832
115,3.0135523860907716,6.499364030065294,6.092602447942578
116,2.331323315841101,4.211975227313934,3.8021261570621325
117,2.6542667455817854,5.294745248885473,4.886357687750138
118,2.1760350767461,3.6913222754030963,3.280770434460778
119,0.7681815413815487,-1.0289521208905836,-1.4458753277970184
120,3.1725450501786834,7.032437238776803,6.626395192048261
121,0.37449409540135803,-2.3489138390116038,-2.767618713350627
122,4.9489521577934354,12.988404089616077,12.590401330710856
123,4.380818857941833,11.08355745492909,10.682983558416986
124,2.709136853775449,5.478714646498509,5.070575404901399
125,3.916293014773261,9.526087598266951,9.123411448876775
126,2.035211670037035,3.2191672504732263,2.807978100721493
127,4.691078803742945,12.123802083771947,11.724632296145488
128,0.2870109388459263,-2.6422287994265963,-3.0613295865449777
129,3.2698183775713927,7.358576844353931,6.95297501669065
130,3.0514662700663076,6.626482321349359,6.2198923218691915
131,4.295219624329736,10.796558942220175,10.395597658788974
132,4.310159705329347,10.846650290538472,10.445756619768105
133,4.337685383671241,10.938938835798309,10.538169734925118
134,2.7924245520198596,5.757963005559891,5.3502006898236765
135,2.664130243738925,5.327815747086784,4.919472824086645
136,4.763395785776826,12.36626764580454,11.967425135090336
137,3.893498515792187,9.449661828672507,9.04688252075673
138,5.53292191334553,14.946347452402495,14.550987500388144
139,4.357187340509229,11.00432531615842,10.603644473119513
140,2.5776279528186334,5.0377894490414885,4.629055052256367
141,2.8072382249801207,5.80763053093306,5.3999352557868825
142,2.4393934005850006,4.574314377806482,4.164954388302341
143,0.1324222330678222,-3.1605363445730505,-3.58033673658192
144,1.9732318811251255,3.011360398879945,2.599890754099703
145,-0.8318099162277566,-6.393429690417121,-6.817593800485582
146,0.8477950493932127,-0.7620226470307401,-1.1785855559498568
147,1.1096739921055891,0.11600936209697843,-0.29936839045437447
148,3.8802091958444276,9.405105179050944,9.002265729139808
149,3.1437394452751874,6.9358573347739,6.529684925727082
150,2.153557107241123,3.615957771021227,3.205304204035502
151,2.715219765519305,5.499109532641285,5.090997819800457
152,3.373457417830993,7.7060595163117505,7.300926716311569
153,3.427625390653401,7.887674782949993,7.482787124912181
154,0.929265700311735,-0.4888665140097719,-0.9050607202767327
155,3.633344210325313,8.577412211553717,8.173455552268894
156,3.4634904913279927,8.00792388002035,7.603198532674653
157,5.122662425487981,13.570822720798175,13.1736061031068
158,2.9350399026114786,6.236126089294095,5.829009191968176
159,4.030127327880388,9.907753148043179,9.50559216592707
160,2.7308646369172322,5.551563913752616,5.143523003164036
161,4.19495506335204,10.460390279678084,10.0589752400889
162,4.74602757084725,12.308035210269162,11.90911409815881
163,1.7116388460925505,2.134286985704708,1.7216334784572493
164,1.9396186688131491,2.8986614700014472,2.487039705649467
165,1.9290579172684605,2.8632532092201837,2.451583651251
166,1.0482632028358194,-0.08988973817500234,-0.5055454106965473
167,5.36280306807486,14.375970201156473,13.979840361228803
168,4.213035880586837,10.521011939896036,10.1196787266479
169,2.3926225592859427,4.417500334916793,4.007928679824666
170,4.529284799181682,11.581336494830767,11.181434494095523
171,1.8543436179330612,2.6127498824670976,2.2007421983137174
172,0.5505889580438965,-1.758500098824356,-2.176408040253734
173,1.7351976345330082,2.213275277519029,1.8007283876568685
174,2.9111870976300795,6.156152014004898,5.748927168695752
175,3.7532796220248024,8.979533624636312,8.576119743688022
176,4.102078252156163,10.148991385627822,9.747156023797132
177,-1.64336845112796,-9.114436440875128,-9.542273331028486
178,3.1987679932852093,7.120357951998676,6.7144345795235205
179,2.308832109144047,4.13656634105763,3.72661548485634
180,3.884489851290502,9.419457430754662,9.01663735332917
181,1.666866561882739,1.9841737377634499,1.5713176095752575
182,2.4217918972489696,4.515299769080281,4.1058601224126345
183,3.903668299885741,9.483759247378847,9.081025963722425
184,4.203456503999367,10.488894049147765,10.087517483581781
185,1.556526231463242,1.614222870379464,1.2008673872455704
186,2.6777151855768198,5.373363562624329,4.965082119482631
187,1.056104631610126,-0.06359886732519615,-0.47921905276577137
188,2.893095542947001,6.095494353094457,5.6881876328509975
189,4.5925713226998575,11.79352458761846,11.393908995655016
190,5.336514509187058,14.287829490268262,13.891580679137164
191,2.9852867860970997,6.404594663370212,5.9977051627693
192,4.078881316668838,10.071216320322494,9.669275978704121
193,5.984778964157124,16.461341174514608,16.06802614163557
194,3.0669509857630084,6.6783997298019955,6.271879807775263
195,2.648146511153307,5.274225226634272,4.865809967835549
196,4.0972771082071135,10.132894031544874,9.731036941711666
197,1.369390081653581,0.9867897217040971,0.5725873373368014
198,2.8422030913458993,5.924861307665481,5.517324269121269
199,2.4822987450431464,4.718168119564852,4.309002302000119
200,4.337948924092483,10.939822438439885,10.539054530242229
201,2.7827280017373273,5.72545225292738,5.31764605459338
202,2.1291782079838826,3.534219798225663,3.1234559023704485
203,0.17814603967354747,-3.0072328167552955,-3.4268262816244883
204,2.678966353765835,5.377558499824596,4.969282718955428
205,2.90005961520737,6.118843608651826,5.711568404934663
206,2.5584443296226675,4.973470282931256,4.564649068958958
207,1.577295310321225,1.6838577782056938,1.2705962873791103
208,3.5652104796105477,8.348972323072331,7.94470731854989
209,0.46623179214235755,-2.04133418656617,-2.459623893827117
210,5.062024374308911,13.367514469455394,12.970023428888545
211,1.625541706482349,1.8456190856088943,1.4325759381246195
212,3.230443922408969,7.226561526067916,6.820781505817708
213,4.104515609360268,10.15716339678955,9.755339065434926
214,4.609239106029319,11.849408604610785,11.449868444178195
215,0.9707402127719023,-0.3498100892135667,-0.7658165988981565
216,3.721696286146212,8.873640498716238,8.470083684581931
217,1.402235344214717,1.0969138560777258,0.6828601158575008
218,3.401792426874694,7.8010615988069825,7.3960570314017815
219,1.0170379837076284,-0.19458216438771525,-0.6103791494061761
220,2.9070495968280117,6.1422797335367845,5.735036163601018
221,3.213501744186701,7.1697575133839475,6.763900819804472
222,1.0903961869537029,0.05137442118201485,-0.3640905747853065
223,3.7858514764158624,9.088741071618426,8.685474597484298
224,-1.1736856880559352,-7.539676378682083,-7.965387677859265
225,2.075502663945266,3.354255554880548,2.943248745593071
226,5.247405533003107,13.989063455169259,13.592411373467968
227,3.016285327156515,6.508527079640492,6.101777865684806
228,1.047382754939583,-0.09284171830467147,-0.5085013753712124
229,2.1199326885542167,3.50322126922528,3.092415531952375
230,2.9789049768858686,6.383197628902325,5.976279246858158
231,1.7399840236258752,2.229323161278402,1.8167979326443398
232,0.6777039570440325,-1.3323068478269282,-1.7496395190610659
233,2.0321438717496765,3.2088814861198727,2.7976784527750636
234,3.5540281398322273,8.311479991078688,7.907164379886403
235,0.8270376113645209,-0.8316185252938273,-1.2482753738386485
236,1.421659625225292,1.162039903651192,0.7480740697364169
237,3.4386917255686074,7.924778171938251,7.519940595579985
238,2.653348715822183,5.291667263668622,4.883275547908241
239,5.349221042134006,14.330432162086298,13.934240855496318
240,0.26404316698168784,-2.719235521182349,-3.1384402509881273
241,4.2776812851824175,10.737756111420579,10.336715456681018
242,0.04843155898229212,-3.4421416525504283,-3.862322151799667
243,4.357533041249315,11.005484387262893,10.604805108723326
244,3.0210809913649053,6.524606061159156,6.1178785504069335
245,1.1219733159067609,0.15724673642040865,-0.25807535445089136
246,1.8793358488903569,2.6965442438339915,2.2846496642370804
247,2.909378719877331,6.150088855451347,5.742855826168389
248,3.209030213533552,7.154765292159214,6.748888362271423
249,4.556095246113958,11.671227000503878,11.271446332822661
250,1.362838129642857,0.9648222296709461,0.5505901938640715
251,2.212621159082672,3.813988691600499,3.403602424216726
252,0.39285702324609517,-2.2873463137192394,-2.705968085000645
253,2.8681540983126323,6.011870268943072,5.604450673981151
254,0.9480829700909388,-0.4257756636366694,-0.8418847106813123
255,3.5221314479721944,8.20453624009086,7.800076277592296
256,2.115657271299342,3.4888865802148747,3.078061494162217
257,1.9361252926027068,2.8869488210159107,2.475311247080242
258,3.8367400193121717,9.259361011878017,8.856324838355441
259,1.4866253412971542,1.3798580207406932,0.9661861949324553
260,5.386256449963652,14.454605084157667,14.058581384588596
261,2.572044499585734,5.019069155576285,4.610309490378655
262,2.3503179503420877,4.275660749031762,3.8658976406820535
263,3.284520421968431,7.407870099651611,7.0023348073934155
264,1.4823663824915772,1.365578513888701,0.9518874137848823
265,3.7063645022941736,8.822235842657744,8.418609643176618
266,3.3438197822944247,7.606689966372268,7.201423038625424
267,-0.42858121731503607,-5.04147790316275,-5.4638171660127535
268,-0.21151376203898398,-4.313690583196359,-4.735047488037004
269,2.841981105453887,5.924117029730191,5.516578986569149
270,3.3533055218088363,7.638493909208012,7.233269910016148
271,1.3629417006609037,0.9651694842769192,0.5509379171898676
272,4.969313038686449,13.056670384618387,12.65875977068441
273,2.602476835864029,5.121103191181119,4.712481250218781
274,2.5973888712485964,5.104044180069403,4.695399213072214
275,3.5054988116758645,8.148770064647,7.744234829678581
276,3.4313650444178596,7.9002131553531685,7.495342421449928
277,1.5183650581699295,1.4862754634197488,1.0727472785135737
278,6.750241958300611,19.02779804080389,18.637947178554228
279,1.600589706273082,1.761959610553049,1.3488035405801242
280,3.856372204519013,9.32518412404658,8.922236797718316
281,3.1909728819215255,7.094222374921967,6.688263724979386
282,1.619483539596762,1.8253071644323038,1.4122366001768036
283,4.960795517717052,13.028112700781369,12.63016354005125
284,1.6648415367585312,1.9773842003538098,1.564518907734923
285,2.0248815467951826,3.184532244043782,2.7732963444036707
286,2.648694957684692,5.276064067149196,4.867651290393861
287,1.2379022715434385,0.545935237983305,0.13113779387649127
288,2.8555435366886193,5.969589371348684,5.562112706172347
289,3.321297938416559,7.531178359274271,7.125809506926665
290,5.375961224216097,14.420087082618796,14.024016791093056
291,1.4830952147141236,1.3680221545039009,0.9543343527949054
292,4.502599590090728,11.491865888643755,11.091843121629442
293,5.080775996588959,13.430385215817902,13.0329790373798
294,1.6922867812269868,2.069403065605247,1.656661978872903
295,2.414999056307015,4.4925246206923495,4.083054232420911
296,6.23808055654529,17.310614902964453,16.918446208894018
297,4.033774853003281,9.919982630027588,9.517838155109725
298,3.389020894197913,7.75824099482982,7.353178628721449
299,3.3265270187416442,7.548710505449004,7.143365317767894
300,2.140867888938147,3.5734131520250467,3.162702158857141
301,-1.6210371383832345,-9.03956364968147,-9.467299477499596
302,3.8092300314290557,9.167125073845302,8.763964401434126
303,0.6110109536829887,-1.5559162420353618,-1.97355073836777
304,2.4967853377853304,4.76673900502474,4.357638747819536
305,3.2653738406619643,7.343675128195344,6.938053186386322
306,2.3817747093843487,4.381129486061365,3.971508738062974
307,2.9999671207014327,6.453815129719223,6.046992066273801
308,1.846265369780134,2.5856649997251706,2.173620756743734
309,2.7218294505399454,5.521270592855762,5.113188792730364
310,1.8765440154570243,2.687183738963955,2.275276524677378
311,3.740825475519844,8.937777158215432,8.534306914923206
312,2.2741804028796198,4.020385532643127,3.6102778570736627
313,2.9636653935971076,6.332102104402762,5.925114754273609
314,0.4632492453316035,-2.0513341183722242,-2.4696373234131315
315,2.430477005056654,4.544419340814032,4.135018999371601
316,1.8899592155879303,2.7321624417255728,2.3203159391162895
317,1.938988897166487,2.89654996130784,2.484925346868452
318,0.05537895017539096,-3.41884832554868,-3.8389973837632683
319,1.2208611785406576,0.4887995822028459,0.07392501711915389
320,-0.33013237116661,-4.711396999044599,-5.133290722915011
321,2.523931572264588,4.857755344686099,4.448777940171218
322,2.319682795019082,4.172946698411276,3.7630449479507053
323,2.071936717772573,3.342299592136759,2.9312766448437984
324,1.4282343811049,1.1840838528695028,0.7701477735952349
325,3.1962157693063826,7.111800813632926,6.705865890841937
326,1.6336685198980267,1.8728667987593515,1.4598604298895372
327,0.22718531320581525,-2.842813137113504,-3.262184670403565
328,1.987565261115612,3.0594175901160625,2.6480128123174533
329,3.302312474915837,7.46752358623634,7.062068813490819
330,2.2136283804093555,3.817365719764523,3.4069840106501403
331,1.342228099102136,0.8957205816482938,0.4813952733213669
332,1.4599688846424994,1.2904838161929872,0.8766913542273734
333,0.10390143683479391,-3.2561613374000373,-3.676090802800295
334,3.9120203058901275,9.511761989929791,9.109066504016845
